,FTR,date,Time,game_id,HTR,team,club_id,manager,formation,xi_market_value,xi_average_age,xi_average_height,xi_total_caps,is_home,shots_last_5,shots_target_last_5,corners_last_5,fouls_last_5,yellow_cards_last_5,red_cards_last_5,xp_last_5,xg_last_5,np_xg_last_5,ppda_last_5,deep_completions_last_5,xi_market_value_last_5,xi_average_age_last_5,xi_average_height_last_5,xi_total_caps_last_5,shots_ewm_5,shots_target_ewm_5,corners_ewm_5,fouls_ewm_5,yellow_cards_ewm_5,red_cards_ewm_5,xp_ewm_5,xg_ewm_5,np_xg_ewm_5,ppda_ewm_5,deep_completions_ewm_5,xi_market_value_ewm_5,xi_average_age_ewm_5,xi_average_height_ewm_5,xi_total_caps_ewm_5,position_last
1978,H,2025-10-05,15:15,4645510.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,40000000.0,27.325244228734984,184.0,613.0,0,19.2,8.4,6.6,7.6,0.8,0.0,2.42602,2.7723600000000004,2.6237060000000003,7.4023529411764715,13.2,63000000.0,25.515226183809347,182.0,427.0,20.67852162895338,9.487966887054393,8.303618934815354,7.623862080243153,0.8504435948155047,4.574146492369952e-05,2.383256356518462,2.7124379409280057,2.6474212054266846,7.01344929426472,16.09351007483607,86756694.43988085,25.687894456499905,182.37894137622735,446.13045256078857,1.0
1982,H,2025-10-18,15:15,4645597.0,D,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,100000000.0,24.07840209072242,180.45454545454547,375.0,1,20.2,9.4,7.0,7.8,1.6,0.0,2.29492,2.7972720000000004,2.648616,7.217591036414566,14.4,54000000.0,25.929985688507248,182.58181818181816,465.2,19.452347752635585,8.991977924702928,7.535745956543569,8.082574720162102,2.2336290632103366,3.0494309949133016e-05,1.954937571012308,2.6357252939520035,2.3446208036177896,7.167696354906639,14.062340049890715,71171129.62658723,26.2336777139116,182.9192942508182,501.75363504052575,2.0
1996,H,2025-10-26,15:15,4645561.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,100000000.0,24.893037147657267,181.27272727272728,428.0,0,20.8,9.2,8.2,8.0,1.8,0.0,2.07788,2.589144,2.4404879999999998,7.477591036414566,14.8,58000000.0,26.046219899197308,182.56363636363636,488.8,21.968231835090393,8.994651949801952,8.69049730436238,8.721716480108068,1.8224193754735578,2.032953996608868e-05,1.9285250473415385,2.563676862634669,2.3696072024118595,7.445130903271092,14.37489336659381,80780753.08439149,25.515252506181877,182.0977113187273,459.5024233603505,2.0
2007,H,2025-11-02,17:30,4645586.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,100000000.0,25.55559703814324,181.8181818181818,406.0,1,20.6,9.0,8.4,8.0,2.4,0.2,1.5453199999999998,2.2211540000000003,2.0724980000000004,7.390662931839403,14.8,72000000.0,25.58974550432456,182.3272727272727,462.8,19.645487890060263,7.996434633201301,7.126998202908253,8.814477653405378,2.881612916982372,0.3333468863599774,1.3623166982276924,2.0838979084231126,1.9545181349412397,7.759716898477024,12.24992891106254,87187168.72292766,25.30784738667367,181.82271663672728,449.00161557356705,2.0
2019,A,2025-11-09,20:00,4645551.0,A,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,100000000.0,26.364258602451624,183.1818181818182,527.0,0,19.6,8.0,7.8,9.2,2.4,0.2,1.72712,2.368612,2.2199560000000003,8.370662931839401,12.0,78000000.0,25.74784394250513,182.2181818181818,481.4,18.76365859337351,6.997623088800867,6.751332135272169,9.876318435603585,1.9210752779882478,0.22223125757331827,1.8181777988184618,2.325031938948742,2.238778756627493,8.306477932318016,10.83328594070836,91458112.48195177,25.390430603830197,181.82120503054546,434.66774371571137,2.0
2022,H,2025-11-22,15:15,4645500.0,H,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,90000000.0,24.77680293696721,182.1818181818182,387.0,1,19.4,7.4,6.4,10.0,3.2,0.4,1.7665399999999998,2.4525760000000005,2.155264,8.885015873015874,9.8,88000000.0,25.643307821541907,182.14545454545456,469.8,19.509105728915674,7.665082059200579,6.167554756848112,9.917545623735723,2.9473835186588317,0.4814875050488789,2.178418532545641,2.6931412926324945,2.3878791710849954,9.257651954878677,9.888857293805573,94305408.32130118,25.715039936704006,182.2747427476364,465.4451624771409,2.0
2032,H,2025-11-29,15:15,4645764.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,90000000.0,24.28050525791799,182.63636363636363,320.0,1,19.8,7.2,6.2,10.0,2.2,0.4,1.9939799999999999,2.4219600000000003,2.273304,9.33422222222222,10.8,98000000.0,25.133619563188354,181.7818181818182,424.6,19.339403819277116,7.443388039467052,5.778369837898741,9.611697082490481,1.9649223457725544,0.32099167003258594,2.1974456883637608,2.57183419508833,2.368326114056664,9.412508710659857,11.592571529203715,92870272.21420078,25.402294270125072,182.24376789236365,439.2967749847606,2.0
2040,H,2025-12-02,20:00,4645831.0,D,Barcelona,131.0,Hansi Flick,4-2-3-1,90000000.0,25.137452554290338,181.63636363636363,402.0,1,18.0,6.6,5.0,10.0,2.4,0.4,1.95322,2.440236,2.2915799999999997,8.711365079365077,10.0,96000000.0,25.174040196627466,182.2181818181818,413.6,18.892935879518078,6.962258692978035,5.518913225265827,9.741131388326988,1.9766148971817028,0.21399444668839063,2.0222637922425073,2.551542796725553,2.4158707427044424,7.903577235678,11.395047686135811,91913514.8094672,25.028364599389377,182.37463314036367,399.5311833231737,1.0
2045,A,2025-12-06,17:30,4645772.0,A,Barcelona,131.0,Hansi Flick,4-2-3-1,140000000.0,23.33669342293572,181.54545454545453,280.0,0,18.8,6.6,5.2,10.6,1.6,0.2,2.42906,2.9076100000000005,2.6102999999999996,8.8015873015873,10.0,94000000.0,25.222923277954084,182.2909090909091,408.4,18.928623919678717,6.6415057953186905,5.345942150177218,10.494087592217992,1.6510765981211353,0.1426629644589271,2.217875861495005,2.8547651978170356,2.5165604951362948,8.215718157118667,10.26336512409054,91275676.5396448,25.06472725102303,182.12854330569698,400.3541222154492,1.0
2055,H,2025-12-13,17:30,4645789.0,D,Barcelona,131.0,Hansi Flick,4-2-3-1,130000000.0,24.166760002488957,181.8181818181818,314.0,1,18.6,7.2,5.4,10.0,2.0,0.2,2.23286,3.0067260000000005,2.560762,9.378730158730159,10.0,102000000.0,24.779142554912575,182.23636363636365,383.2,17.95241594645248,7.094337196879127,5.897294766784813,9.996058394811994,1.7673843987474236,0.09510864297261806,2.061550574330003,3.0041367985446903,2.530910330090863,9.572383533317208,9.508910082727027,107517117.69309652,24.488715974993926,181.93418038561617,360.23608147696615,1.0
2069,A,2025-12-21,15:15,4645843.0,A,Barcelona,131.0,Hansi Flick,4-2-3-1,90000000.0,24.189907286416528,181.45454545454547,275.0,0,19.2,6.8,7.2,9.0,1.0,0.0,2.19866,2.7497900000000004,2.452482,7.910366522366521,11.8,108000000.0,24.339642834920042,181.96363636363634,340.6,19.968277297634987,7.062891464586085,8.598196511189876,8.33070559654133,1.1782562658316158,0.06340576198174537,2.2836670495533355,2.7176511990297936,2.402166886727242,7.654316294938744,12.00594005515135,115011411.79539768,24.38139731749227,181.89551419647137,344.8240543179774,1.0
2075,A,2026-01-03,20:00,4645852.0,D,Barcelona,131.0,Hansi Flick,4-2-3-1,130000000.0,24.72777051832493,182.45454545454547,338.0,0,19.2,6.4,8.2,8.8,1.2,0.0,2.1738399999999998,2.9387080000000005,2.492744,6.976448393711552,12.2,108000000.0,24.222263704809908,181.8181818181818,318.2,19.645518198423325,6.375260976390723,9.06546434079325,8.22047039769422,1.1188375105544106,0.04227050798783025,2.226244699702224,2.9030374660198626,2.444954591151495,6.7870880562749525,13.670626703434232,106674274.53026514,24.317567307133686,181.7485246158294,321.54936954531826,1.0
2095,H,2026-01-18,20:00,4645874.0,H,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,90000000.0,24.072179702569848,180.63636363636363,323.0,0,18.6,6.4,8.6,9.6,0.8,0.0,2.27002,3.0250200000000005,2.5790560000000005,6.991305536568694,11.4,116000000.0,24.311716756891293,181.7818181818182,321.8,18.097012132282217,6.250173984260482,8.3769762271955,10.14698026512948,0.7458916737029404,0.0281803386585535,2.201763133134816,2.9161983106799085,2.61080972743433,6.178058704183301,11.447084468956154,114449516.3535101,24.4543017108641,181.98386489540144,327.03291303021217,1.0
2107,H,2026-01-25,15:15,4645797.0,D,Barcelona,131.0,Hansi Flick,4-2-3-1,30000000.0,26.20297430153693,182.0,441.0,1,19.8,7.0,9.2,8.8,1.2,0.0,2.27392,3.1168400000000003,2.8195300000000003,6.283305536568695,13.0,116000000.0,24.098662186547198,181.58181818181816,306.0,20.398008088188146,7.1667826561736545,8.251317484797001,9.431320176752987,1.4972611158019602,0.018786892439035665,2.344042088756544,3.250902207119939,3.0473098182895533,5.885372469455533,12.964722979304105,106299677.56900673,24.32692770809935,181.5346978090555,325.6886086868081,1.0
2113,A,2026-01-31,20:00,4645801.0,A,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,90000000.0,24.648372845498102,180.8181818181818,320.0,0,19.6,6.8,9.8,8.6,1.0,0.0,2.4613,2.9760980000000004,2.827442,5.01875527201843,13.8,94000000.0,24.67191836226744,181.6727272727273,338.2,18.598672058792097,7.111188437449104,8.834211656531334,8.954213451168657,1.33150741053464,0.01252459495935711,2.4579613925043624,3.0336581380799594,2.8979298788597023,5.9112359672913435,12.643148652869405,80866451.71267115,24.952276572578544,181.68979853937034,364.1257391245387,1.0
2120,H,2026-02-07,15:15,4645819.0,H,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,130000000.0,25.058801568041815,181.1818181818182,401.0,1,20.8,7.0,8.6,9.4,1.2,0.0,2.51484,3.9692600000000007,3.8206040000000003,5.862526315789474,15.2,86000000.0,24.76824093086927,181.47272727272727,339.4,22.399114705861397,7.4074589582994035,8.556141104354223,8.969475634112438,1.2210049403564267,0.00834972997290474,2.637174261669575,4.392602092053306,4.302116585906468,6.619836323873241,16.428765768579606,83910967.80844744,24.850975330218393,181.3992596323075,349.4171594163592,1.0
2137,H,2026-02-16,20:00,4645882.0,D,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,30000000.0,24.841266878227863,181.63636363636363,316.0,0,21.8,7.4,9.0,9.2,1.0,0.0,2.57532,3.8108340000000007,3.8108340000000007,6.36964705882353,13.4,94000000.0,24.942019787194326,181.41818181818184,364.6,22.93274313724093,7.271639305532936,9.704094069569482,8.312983756074958,0.8140032935709511,0.00556648664860316,2.562716174446383,3.7556280613688706,3.695304390604312,6.942635980621376,13.61917717905307,99273978.53896494,24.920250742826198,181.32677914881106,366.6114396109062,1.0
2145,H,2026-02-22,15:15,4645867.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,30000000.0,26.68856947296372,183.54545454545453,476.0,1,24.2,7.0,9.0,7.6,1.4,0.0,2.3976,3.7616400000000008,3.6129860000000003,6.944313725490195,14.6,74000000.0,24.96471905917491,181.25454545454545,360.2,24.28849542482729,6.1810928703552905,8.802729379712988,7.541989170716639,1.2093355290473007,0.003710991099068773,2.129877449630922,3.4026020409125803,3.114629593736208,7.239535098192029,13.41278478603538,76182652.35930996,24.893922787960083,181.42997397799525,349.7409597406042,2.0
2151,H,2026-02-28,15:15,4645824.0,H,Barcelona,131.0,Hansi Flick,4-3-3 Attacking,90000000.0,23.812581668844505,181.9090909090909,258.0,1,23.6,7.0,10.0,8.4,1.2,0.0,2.4615,3.826382000000001,3.6777279999999997,7.2756180733162825,14.4,62000000.0,25.487997013253686,181.83636363636361,390.8,23.525663616551526,7.12072858023686,10.201819586475326,9.02799278047776,1.4728903526982002,0.0024739940660458487,2.402618299753948,3.68307469394172,3.491093062490805,7.145197311838164,13.941856524023587,60788434.90620664,25.492138349627965,182.13513416714832,391.82730649373616,1.0
2161,A,2026-03-07,20:00,4645952.0,D,Barcelona,131.0,Hansi Flick,4-2-3-1,70000000.0,24.275278451869827,183.54545454545453,302.0,0,24.4,7.2,8.6,9.0,1.4,0.0,2.45448,4.016034,3.86738,6.954820352518562,15.0,74000000.0,25.0099184867152,181.8181818181818,354.2,22.01710907770102,7.413819053491241,7.801213057650217,9.685328520318507,1.6485935684654667,0.0016493293773638992,2.485312199835965,3.6378597959611465,3.5098720416605365,6.216456327550229,14.294571016015723,70525623.27080442,24.932286122700145,182.05978641446254,347.21820432915746,1.0
2176,H,2026-03-15,15:15,4645925.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,40000000.0,25.695277207392202,182.7,376.0,1,19.8,6.0,7.8,9.0,1.4,0.0,2.01236,2.7059378,2.5572837999999996,7.134912945111154,10.6,70000000.0,24.935299607989545,182.36363636363635,350.6,17.01140605180068,5.609212702327494,6.534142038433477,9.456885680212338,1.432395712310311,0.0010995529182425995,1.9185414665573102,2.6119095306407645,2.5265843611070244,7.123470885033487,10.196380677343816,70350415.51386961,24.713283565756708,182.5550091247932,332.14546955277166,1.0
2189,H,2026-03-22,13:00,4645913.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,30000000.0,25.229046107896213,183.72727272727272,384.0,1,17.6,6.2,6.0,8.6,1.4,0.0,2.0947000000000005,2.9823818,2.5364157999999994,7.6089325529542915,10.2,52000000.0,25.062594735859626,182.66727272727272,345.6,15.674270701200454,6.406141801551662,5.356094692288984,7.9712571201415585,0.9549304748735407,0.0007330352788283997,2.2208609777048736,3.029239687093843,2.4768362407380162,8.068425034466769,8.797587118229211,60233610.342579745,25.040614779635206,182.6033394165288,346.7636463685144,1.0
2194,A,2026-04-04,20:00,4645903.0,D,Barcelona,131.0,Hansi Flick,4-2-3-1,70000000.0,24.88158795345654,182.9090909090909,317.0,0,15.2,6.2,5.8,9.8,1.6,0.0,2.07432,2.8274818,2.5301698,6.8227536911656745,9.0,52000000.0,25.140150581793296,183.08545454545452,359.2,15.449513800800304,5.604094534367775,5.570729794859322,9.314171413427706,1.6366203165823603,0.0004886901858855997,1.8680073184699157,2.660176458062562,2.291907493825344,6.679763031107927,8.198391412152807,50155740.2283865,25.103425222388875,182.97798385344345,359.17576424567625,1.0
2202,H,2026-04-11,17:30,4645942.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,130000000.0,23.267002675626905,181.63636363636363,223.0,1,15.2,6.0,5.0,9.6,1.6,0.0,1.9930999999999996,2.5158458,2.2185338,7.536712501234324,8.6,60000000.0,24.778754277891856,182.9581818181818,327.4,17.633009200533536,6.402729689578517,6.713819863239547,9.876114275618471,1.7577468777215735,0.00032579345725706647,2.0926715456466103,2.6687309720417076,2.423218329216896,7.961947283896513,9.798927608101872,56770493.485590994,25.029479466078097,182.95501953865926,345.1171761637841,1.0
2216,H,2026-04-22,20:30,4645931.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,70000000.0,24.635181382614647,181.45454545454547,342.0,1,15.4,6.4,5.8,9.4,1.8,0.0,1.99354,2.4679378000000005,2.1706258,7.623250962772785,7.0,68000000.0,24.669638479248338,182.90363636363637,320.4,18.422006133689024,7.6018197930523455,6.809213242159697,9.917409517078982,2.1718312518143823,0.00021719563817137764,2.2794143637644066,2.8817839813611386,2.7181088861445972,6.90518707815323,8.865951738734582,81180328.990394,24.441987202594365,182.5154675712274,304.41145077585605,1.0
2222,A,2026-04-25,15:15,4645976.0,A,Barcelona,131.0,Hansi Flick,4-2-3-1,80000000.0,25.629519009395803,180.45454545454547,418.0,0,16.0,6.6,6.0,10.2,1.8,0.0,2.18998,2.6648380000000005,2.2188696,7.771465248487071,8.8,68000000.0,24.741619065397302,182.48545454545456,328.4,15.614670755792682,6.067879862034897,6.206142161439797,10.944939678052654,1.7812208345429215,0.00014479709211425175,2.1086762425096044,2.436025987574092,2.0791485907630647,7.82964852829263,9.577301159156388,77453552.66026266,24.50638526260113,182.16182686566674,316.94096718390404,1.0
2232,A,2026-05-02,20:00,4646008.0,D,Barcelona,131.0,Hansi Flick,4-2-3-1,80000000.0,25.452305394810526,180.63636363636363,391.0,0,16.0,5.8,6.0,10.8,2.2,0.0,2.11978,2.3024,2.1537436,6.68646524848707,8.4,76000000.0,24.728467425798023,182.03636363636366,336.8,14.74311383719512,5.378586574689931,5.137428107626532,9.963293118701769,1.8541472230286142,9.65313947428345e-05,2.230617495006403,2.307920658382728,2.070002393842043,6.730876796639531,7.718200772770925,78302368.4401751,24.880763178199356,181.59273306195965,350.627311455936,1.0
2245,H,2026-05-10,20:00,4407595.0,H,Barcelona,131.0,Hansi Flick,4-2-3-1,471000000.0,25.79851907161969,181.9090909090909,407.0,1,15.6,5.8,6.2,10.4,2.0,0.0,2.19944,2.2315160000000005,2.0828596,6.889977443609022,10.2,86000000.0,24.773119283180883,181.4181818181818,338.2,14.162075891463411,4.919057716459954,5.758285405084354,9.97552874580118,1.9027648153524097,6.435426316188967e-05,2.0072783300042687,2.0611571055884856,1.9025449292280288,6.127251197759687,10.478800515180616,78868245.6267834,25.07127725040308,181.27394325342766,364.08487430395735,1.0
382,A,2020-09-12,20:00,3431908.0,A,Cadiz,2687.0,Álvaro Cervera,4-1-4-1,12600000.0,28.725779354116113,180.8181818181818,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,A,2020-09-20,15:00,3431919.0,A,Cadiz,2687.0,Álvaro Cervera,4-2-3-1,19700000.0,30.68234708481115,180.54545454545453,5.0,0,12.0,3.0,6.0,14.0,2.0,0.0,1.246,0.600934,0.600934,6.666666666666667,4.0,12600000.0,28.725779354116113,180.8181818181818,0.0,12.0,3.0,6.0,14.0,2.0,0.0,1.246,0.600934,0.600934,6.666666666666667,4.0,12600000.0,28.725779354116113,180.8181818181818,0.0,19.0
400,A,2020-09-27,17:30,3431929.0,D,Cadiz,2687.0,Álvaro Cervera,4-2-3-1,19700000.0,30.701512040321074,180.54545454545453,5.0,1,9.0,3.5,3.5,18.5,2.5,0.0,1.969,1.053077,1.053077,9.333333333333334,2.5,16150000.0,29.70406321946363,180.6818181818182,2.5,8.4,3.5999999999999996,3.0,19.400000000000002,2.6,0.0,2.1136,1.1435056,1.1435056,9.866666666666667,2.2,16860000.0,29.899719992533132,180.65454545454546,3.0,12.0
410,A,2020-10-01,18:00,3431934.0,D,Cadiz,2687.0,Álvaro Cervera,4-4-1-1,20500000.0,28.61999875552237,180.27272727272728,79.0,0,10.0,4.0,4.333333333333333,15.333333333333334,3.0,0.0,1.5250000000000001,1.0681513333333335,1.0681513333333335,16.659722222222225,2.6666666666666665,17333333.333333332,30.036546159749445,180.63636363636363,3.3333333333333335,10.105263157894736,4.263157894736841,4.421052631578947,14.473684210526317,3.2631578947368416,0.0,1.414157894736842,1.1220924210526315,1.1220924210526315,20.02521929824561,2.578947368421052,18205263.157894738,30.27951622569584,180.60287081339712,3.947368421052631,15.0
420,D,2020-10-04,17:30,3441591.0,A,Cadiz,2687.0,Álvaro Cervera,4-2-3-1,22600000.0,28.775807354862796,179.63636363636363,69.0,1,8.25,3.25,3.75,15.5,3.5,0.5,1.37915,0.8670322500000001,0.8670322500000001,15.38764880952381,3.0,18125000.0,29.682409308692677,180.54545454545453,22.25,7.153846153846155,2.907692307692307,3.4153846153846157,15.107692307692309,3.9846153846153842,0.8307692307692306,1.2178646153846153,0.7655190307692308,0.7655190307692308,16.513644688644685,3.1692307692307686,19158461.53846154,29.590178199623786,180.46573426573426,35.123076923076916,10.0
425,A,2020-10-17,17:30,3450968.0,A,Cadiz,2687.0,Álvaro Cervera,4-4-2 double 6,21200000.0,29.359965154626344,181.0909090909091,69.0,0,9.4,3.4,3.4,15.6,3.2,0.4,1.42322,0.9118158000000001,0.9118158000000001,14.217811355311355,2.6,19020000.0,29.5010889179267,180.36363636363635,31.6,9.781990521327016,3.3270142180094786,2.8720379146919433,15.450236966824646,3.2227488151658767,0.5118483412322274,1.3643691943127962,0.8904475071090048,0.8904475071090048,13.835967744735516,2.3364928909952605,20479620.85308057,29.277552425094687,180.14735028005168,48.12796208530805,10.0
441,D,2020-10-25,15:00,3450972.0,D,Cadiz,2687.0,Álvaro Cervera,4-4-2 double 6,21200000.0,29.3818679609234,181.0909090909091,69.0,1,9.8,3.8,4.4,13.8,2.8,0.4,1.5429799999999998,1.145229,1.145229,17.598763736263738,2.2,20740000.0,29.627926078028747,180.41818181818184,45.4,11.323308270676693,3.938345864661654,5.842105263157895,11.631578947368423,2.0451127819548875,0.324812030075188,1.539925112781955,1.2111170646616543,1.2111170646616543,17.39343688892561,2.213533834586466,20742857.142857146,29.307667151825804,180.49213943950787,55.754887218045106,8.0
443,A,2020-10-30,20:00,3450983.0,A,Cadiz,2687.0,Álvaro Cervera,4-4-2 double 6,21200000.0,29.39555721485906,181.0909090909091,69.0,0,9.6,3.0,4.2,12.2,2.6,0.4,1.13414,0.8860129999999999,0.8860129999999999,20.088763736263736,2.8,21040000.0,29.367830253251196,180.52727272727273,58.2,9.084507042253524,2.5439533754249637,3.7736765420106853,12.824186498300147,2.029140359397766,0.20981058766391458,1.224063428848956,0.8563617076250609,0.8563617076250609,19.891850928737767,2.84604176784847,20904711.02476931,29.333938346499025,180.7041370479933,60.44439048081593,7.0
